CELL_ID,lat,lon,CELL_X,CELL_Y,PM10_ugm3,datetime
다사53255075,37.5571774854126,126.970692634194,953375,1950875,42.566814,2025-10-01 10:00:00
다사53255100,37.559430784404995,126.970676694406,953375,1951125,42.44632,2025-10-01 10:00:00
다사53255125,37.5616840825296,126.970660752843,953375,1951375,42.376842,2025-10-01 10:00:00
다사53255150,37.5639373797862,126.970644809504,953375,1951625,42.408043,2025-10-01 10:00:00
다사53504175,37.4760706944723,126.974092634996,953625,1941875,47.040154,2025-10-01 10:00:00
다사53504200,37.4783240257114,126.974076843867,953625,1942125,47.327583,2025-10-01 10:00:00
다사53504225,37.4805773560834,126.97406105098,953625,1942375,47.619244,2025-10-01 10:00:00
다사53504250,37.482830685588205,126.974045256334,953625,1942625,47.577747,2025-10-01 10:00:00
다사53504075,37.467057360845,126.974155781932,953625,1940875,46.43598,2025-10-01 10:00:00
다사53504100,37.469310695552394,126.974139997834,953625,1941125,46.561913,2025-10-01 10:00:00
다사53504125,37.471564029392795,126.974124211979,953625,1941375,46.709293,2025-10-01 10:00:00
다사53504150,37.4738173623661,126.974108424367,953625,1941625,46.876705,2025-10-01 10:00:00
다사53504375,37.4940973201041,126.973966256718,953625,1943875,48.946518,2025-10-01 10:00:00
다사53504400,37.4963506444056,126.97395045151698,953625,1944125,48.391094,2025-10-01 10:00:00
다사53504425,37.4986039678398,126.973934644555,953625,1944375,48.47696,2025-10-01 10:00:00
다사53504450,37.50085729040671,126.97391883583299,953625,1944625,49.515877,2025-10-01 10:00:00
다사53504275,37.4850840142258,126.97402945992901,953625,1942875,47.858902,2025-10-01 10:00:00
다사53504300,37.4873373419962,126.974013661765,953625,1943125,47.81315,2025-10-01 10:00:00
다사53504325,37.489590668899396,126.97399786184299,953625,1943375,48.802696,2025-10-01 10:00:00
다사53504350,37.4918439949354,126.97398206016001,953625,1943625,48.856865,2025-10-01 10:00:00
다사53255775,37.6202695290876,126.970245648378,953375,1957875,39.680737,2025-10-01 10:00:00
다사53255800,37.622522803772895,126.970229658802,953375,1958125,39.507847,2025-10-01 10:00:00
다사53255825,37.6247760775898,126.970213667444,953375,1958375,39.321182,2025-10-01 10:00:00
다사53255850,37.6270293505384,126.970197674306,953375,1958625,39.131714,2025-10-01 10:00:00
다사53255675,37.611256421663,126.97030958887501,953375,1956875,40.908455,2025-10-01 10:00:00
다사53255700,37.6135096998216,126.970293606421,953375,1957125,40.828926,2025-10-01 10:00:00
다사53255725,37.6157629771119,126.970277622187,953375,1957375,39.994144,2025-10-01 10:00:00
다사53255750,37.618016253534,126.970261636173,953375,1957625,39.84373,2025-10-01 10:00:00
다사53503975,37.458044013344896,126.97421890075,953625,1939875,46.04495,2025-10-01 10:00:00
다사53504000,37.4602973515204,126.974203123681,953625,1940125,46.132442,2025-10-01 10:00:00
다사53504025,37.4625506888289,126.974187344855,953625,1940375,46.222687,2025-10-01 10:00:00
다사53504050,37.4648040252705,126.974171564272,953625,1940625,46.330822,2025-10-01 10:00:00
다사53255875,37.6292826226185,126.97018167938499,953375,1958875,38.948036,2025-10-01 10:00:00
다사53255900,37.631535893830204,126.97016568268299,953375,1959125,38.758923,2025-10-01 10:00:00
다사53255925,37.6337891641734,126.97014968419901,953375,1959375,38.556805,2025-10-01 10:00:00
다사53503950,37.4557906743024,126.974234676063,953625,1939625,45.970375,2025-10-01 10:00:00
다사53005800,37.6225101189808,126.967396774251,953125,1958125,39.45914,2025-10-01 10:00:00
다사53005825,37.6247633917725,126.967380697391,953125,1958375,39.279972,2025-10-01 10:00:00
다사53005850,37.627016663695706,126.967364618741,953125,1958625,39.096996,2025-10-01 10:00:00
다사53005875,37.6292699347504,126.967348538299,953125,1958875,38.92225,2025-10-01 10:00:00
다사53005700,37.6134970191301,126.96746106378299,953125,1957125,40.777992,2025-10-01 10:00:00
다사53005725,37.6157502953954,126.967444994085,953125,1957375,39.940914,2025-10-01 10:00:00
다사53005750,37.6180035707923,126.967428922598,953125,1957625,39.791775,2025-10-01 10:00:00
다사53005775,37.620256845320796,126.967412849319,953125,1957875,39.63621,2025-10-01 10:00:00
다사53253975,37.4580314708413,126.971392230436,953375,1939875,45.73864,2025-10-01 10:00:00
다사53254000,37.4602848080014,126.97137636855699,953375,1940125,45.805668,2025-10-01 10:00:00
다사53254025,37.4625381442945,126.971360504912,953375,1940375,45.87422,2025-10-01 10:00:00
다사53254050,37.4647914797205,126.9713446395,953375,1940625,45.94114,2025-10-01 10:00:00
다사53005900,37.6315232049366,126.96733245606701,953125,1959125,38.73195,2025-10-01 10:00:00
다사53253900,37.4512714541588,126.97143980548,953375,1939125,45.58006,2025-10-01 10:00:00
다사53253925,37.4535247939199,126.97142394889799,953375,1939375,45.623573,2025-10-01 10:00:00
다사53253950,37.4557781328141,126.97140809055,953375,1939625,45.68565,2025-10-01 10:00:00
다사53005400,37.5864576362196,126.967653760606,953125,1954125,42.13792,2025-10-01 10:00:00
다사53005425,37.5887109229041,126.967637712373,953125,1954375,42.75544,2025-10-01 10:00:00
다사53005450,37.5909642087203,126.967621662352,953125,1954625,42.762825,2025-10-01 10:00:00
다사53005475,37.5932174936684,126.967605610544,953125,1954875,42.76673,2025-10-01 10:00:00
다사53005300,37.5774444808006,126.967717935667,953125,1953125,42.444893,2025-10-01 10:00:00
다사53005325,37.5796977709575,126.967701894582,953125,1953375,42.21544,2025-10-01 10:00:00
다사53005350,37.5819510602463,126.96768585171101,953125,1953625,42.18569,2025-10-01 10:00:00
다사53005375,37.584204348667,126.967669807052,953125,1953875,42.159004,2025-10-01 10:00:00
다사53005600,37.60448390538561,126.96752532467801,953125,1956125,42.761307,2025-10-01 10:00:00
다사53005625,37.6067371851242,126.96750926213801,953125,1956375,41.318516,2025-10-01 10:00:00
다사53005650,37.608990463994495,126.96749319780899,953125,1956625,41.247055,2025-10-01 10:00:00
다사53005675,37.611243741996496,126.967477131691,953125,1956875,40.854248,2025-10-01 10:00:00
다사53005500,37.5954707777483,126.967589556948,953125,1955125,42.773033,2025-10-01 10:00:00
다사53005525,37.59772406096,126.967573501563,953125,1955375,42.773785,2025-10-01 10:00:00
다사53005550,37.5999773433035,126.96755744439,953125,1955625,42.77469,2025-10-01 10:00:00
다사53005575,37.6022306247786,126.967541385428,953125,1955875,42.771393,2025-10-01 10:00:00
다사53254575,37.5121113233413,126.97101105744801,953375,1945875,48.37641,2025-10-01 10:00:00
다사53254600,37.5143646396871,126.970995153123,953375,1946125,48.33376,2025-10-01 10:00:00
다사53254625,37.5166179551654,126.970979247027,953375,1946375,48.280983,2025-10-01 10:00:00
다사53254650,37.5188712697762,126.97096333916001,953375,1946625,48.226818,2025-10-01 10:00:00
다사53254475,37.5030980492834,126.97107465703999,953375,1944875,49.275463,2025-10-01 10:00:00
다사53254500,37.505351369099,126.971058759797,953375,1945125,49.35173,2025-10-01 10:00:00
다사53254525,37.5076046880472,126.971042860785,953375,1945375,49.411003,2025-10-01 10:00:00
다사53254550,37.509858006128,126.971026960002,953375,1945625,48.412266,2025-10-01 10:00:00
다사53254775,37.530137829817,126.97088377324499,953375,1947875,47.304363,2025-10-01 10:00:00
다사53254800,37.5323911392223,126.97086785474501,953375,1948125,47.06213,2025-10-01 10:00:00
다사53254825,37.534644447759995,126.970851934473,953375,1948375,46.939682,2025-10-01 10:00:00
다사53254850,37.53689775543,126.970836012427,953375,1948625,46.82241,2025-10-01 10:00:00
다사53254675,37.5211245835195,126.970947429521,953375,1946875,48.045837,2025-10-01 10:00:00
다사53254700,37.523377896395296,126.97093151811,953375,1947125,47.98322,2025-10-01 10:00:00
다사53254725,37.5256312084034,126.970915604927,953375,1947375,47.94197,2025-10-01 10:00:00
다사53254750,37.527884519544,126.970899689973,953375,1947625,47.400013,2025-10-01 10:00:00
다사53254175,37.476058143844,126.97126528593701,953375,1941875,46.278873,2025-10-01 10:00:00
다사53254200,37.478311474067205,126.97124940992201,953375,1942125,46.214783,2025-10-01 10:00:00
다사53254225,37.480564803423206,126.97123353213999,953375,1942375,45.373695,2025-10-01 10:00:00
다사53254250,37.482818131912,126.97121765258998,953375,1942625,46.30834,2025-10-01 10:00:00
다사53254075,37.4670448142795,126.971328772321,953375,1940875,46.027355,2025-10-01 10:00:00
다사53254100,37.469298147971294,126.971312903376,953375,1941125,46.09868,2025-10-01 10:00:00
다사53254125,37.471551480796,126.971297032663,953375,1941375,46.178097,2025-10-01 10:00:00
다사53254150,37.4738048127536,126.971281160184,953375,1941625,46.240696,2025-10-01 10:00:00
다사53254375,37.4940847613471,126.97113822831001,953375,1943875,48.55785,2025-10-01 10:00:00
다사53254400,37.4963380846322,126.971122338147,953375,1944125,48.669865,2025-10-01 10:00:00
다사53254425,37.49859140705,126.97110644621401,953375,1944375,48.78114,2025-10-01 10:00:00
다사53254450,37.5008447286004,126.971090552512,953375,1944625,49.173824,2025-10-01 10:00:00
다사53254275,37.4850714595336,126.971201771271,953375,1942875,46.608116,2025-10-01 10:00:00
다사53254300,37.4873247862879,126.971185888184,953375,1943125,46.774963,2025-10-01 10:00:00
다사53254325,37.4895781121749,126.971170003328,953375,1943375,48.31781,2025-10-01 10:00:00
다사53254350,37.491831437194705,126.97115411670299,953375,1943625,48.43824,2025-10-01 10:00:00
다사71755025,37.5534189550733,127.180166456661,971875,1950375,33.306213,2025-10-01 10:00:00
다사71755050,37.5556723163075,127.180156826274,971875,1950625,33.311684,2025-10-01 10:00:00
다사71755075,37.5579256766773,127.180147194815,971875,1950875,33.306103,2025-10-01 10:00:00
다사71755100,37.560179036183,127.18013756228399,971875,1951125,33.31053,2025-10-01 10:00:00
다사71505250,37.5736915366872,127.177248632835,971625,1952625,33.30979,2025-10-01 10:00:00
다사71754950,37.5466588661858,127.180195341385,971875,1949625,33.289906,2025-10-01 10:00:00
다사71754975,37.5489122300125,127.18018571421601,971875,1949875,33.3009,2025-10-01 10:00:00
다사71755000,37.551165592975,127.18017608597401,971875,1950125,33.305004,2025-10-01 10:00:00
다사72005000,37.5511731573402,127.18300634623999,972125,1950125,33.304638,2025-10-01 10:00:00
다사72005025,37.553426520050394,127.182996802136,972125,1950375,33.305023,2025-10-01 10:00:00
다사71755125,37.56243239482429,127.18012792867901,971875,1951375,33.308727,2025-10-01 10:00:00
다사71755150,37.5646857526014,127.180118294002,971875,1951625,33.312042,2025-10-01 10:00:00
다사72004950,37.546666429327395,127.18302543125799,972125,1949625,33.302643,2025-10-01 10:00:00
다사72004975,37.5489197937658,127.18301588928001,972125,1949875,33.30289,2025-10-01 10:00:00
다사71004975,37.548889131752205,127.17169519549401,971125,1949875,33.29255,2025-10-01 10:00:00
다사71005000,37.551142492846395,127.171685311651,971125,1950125,33.295807,2025-10-01 10:00:00
다사71005025,37.553395853076296,127.171675426706,971125,1950375,33.297363,2025-10-01 10:00:00
다사71005050,37.5556492124418,127.171665540661,971125,1950625,33.29991,2025-10-01 10:00:00
다사70755275,37.5759215651398,127.168745322937,970875,1952875,33.436726,2025-10-01 10:00:00
다사70755300,37.578174915226796,127.16873534056002,970875,1953125,33.450375,2025-10-01 10:00:00
다사70755325,37.580428264449296,127.16872535707199,970875,1953375,33.46297,2025-10-01 10:00:00
다사71004950,37.5466357697937,127.171705078237,971125,1949625,33.289276,2025-10-01 10:00:00
다사71005175,37.566915996304004,127.171616093915,971125,1951875,33.30019,2025-10-01 10:00:00
다사71005200,37.5691693504831,127.171606201261,971125,1952125,33.302635,2025-10-01 10:00:00
다사71005225,37.5714227037979,127.171596307505,971125,1952375,33.303337,2025-10-01 10:00:00
다사71005250,37.573676056248104,127.171586412647,971125,1952625,33.43803,2025-10-01 10:00:00
다사71005075,37.557902570943,127.17165565351401,971125,1950875,33.300056,2025-10-01 10:00:00
다사71005100,37.560155928579796,127.17164576526699,971125,1951125,33.299088,2025-10-01 10:00:00
다사71005125,37.562409285352295,127.17163587591801,971125,1951375,33.29885,2025-10-01 10:00:00
다사71005150,37.5646626412603,127.17162598546699,971125,1951625,33.3012,2025-10-01 10:00:00
다사70754975,37.548881296665705,127.168865024776,970875,1949875,33.286392,2025-10-01 10:00:00
다사70755000,37.551134657126106,127.168855055732,970875,1950125,33.30124,2025-10-01 10:00:00
다사70755025,37.5533880167222,127.168845085578,970875,1950375,33.29106,2025-10-01 10:00:00
다사70755050,37.555641375453895,127.168835114313,970875,1950625,33.29467,2025-10-01 10:00:00
다사70505275,37.575913654546795,127.165914130298,970625,1952875,33.439808,2025-10-01 10:00:00
다사70505300,37.5781670039941,127.165904062607,970625,1953125,33.44782,2025-10-01 10:00:00
다사70505325,37.5804203525769,127.165893993795,970625,1953375,33.459957,2025-10-01 10:00:00
다사70754950,37.546627935341,127.16887499271002,970875,1949625,33.284233,2025-10-01 10:00:00
다사70755175,37.5669081561463,127.168785241327,970875,1951875,33.297302,2025-10-01 10:00:00
다사70755200,37.5691615096915,127.16877526339701,970875,1952125,33.295063,2025-10-01 10:00:00
다사70755225,37.5714148623721,127.16876528435499,970875,1952375,33.30262,2025-10-01 10:00:00
다사70755250,37.5736682141882,127.16875530420201,970875,1952625,33.429363,2025-10-01 10:00:00
다사70755075,37.5578947333213,127.168825141937,970875,1950875,33.297234,2025-10-01 10:00:00
다사70755100,37.560148090324205,127.168815168451,970875,1951125,33.293934,2025-10-01 10:00:00
다사70755125,37.5624014464627,127.16880519385401,970875,1951375,33.292255,2025-10-01 10:00:00
다사70755150,37.5646548017367,127.168795218146,970875,1951625,33.293583,2025-10-01 10:00:00
다사71504950,37.5466512352162,127.177365252584,971625,1949625,33.292313,2025-10-01 10:00:00
다사71504975,37.5489045984257,127.177355540224,971625,1949875,33.291,2025-10-01 10:00:00
다사71505000,37.5511579607709,127.177345826781,971625,1950125,33.299824,2025-10-01 10:00:00
다사71505025,37.5534113222519,127.17733611225701,971625,1950375,33.30181,2025-10-01 10:00:00
다사71255275,37.5759371826289,127.17440771154,971375,1952875,33.446575,2025-10-01 10:00:00
다사71255300,37.5781905339789,127.174397899792,971375,1953125,33.45684,2025-10-01 10:00:00
다사71255325,37.580443884464394,127.17438808695199,971375,1953375,32.977654,2025-10-01 10:00:00
다사71255350,37.582697234085394,127.174378273018,971375,1953625,32.974144,2025-10-01 10:00:00
다사71505150,37.564678116692704,127.177287523404,971625,1951625,33.30858,2025-10-01 10:00:00
다사71505175,37.566931472987896,127.177277802386,971625,1951875,33.306133,2025-10-01 10:00:00
다사71505200,37.569184828418706,127.17726808028601,971625,1952125,33.314575,2025-10-01 10:00:00
다사71505225,37.5714381829852,127.17725835710199,971625,1952375,33.315235,2025-10-01 10:00:00
다사71505050,37.5556646828687,127.177326396651,971625,1950625,33.301594,2025-10-01 10:00:00
다사71505075,37.557918042621104,127.177316679963,971625,1950875,33.30754,2025-10-01 10:00:00
다사71505100,37.560171401509294,127.17730696219299,971625,1951125,33.309395,2025-10-01 10:00:00
다사71505125,37.56242475953321,127.17729724333999,971625,1951375,33.310585,2025-10-01 10:00:00
다사71254975,37.548896899005605,127.17452536731301,971375,1949875,33.291954,2025-10-01 10:00:00
다사71255000,37.551150260728,127.17451556866999,971375,1950125,33.29648,2025-10-01 10:00:00
다사71255025,37.553403621586206,127.174505768936,971375,1950375,33.297775,2025-10-01 10:00:00
다사71255050,37.5556569815801,127.17449596811001,971375,1950625,33.299393,2025-10-01 10:00:00
다사71005275,37.575929407833904,127.171576516687,971125,1952875,33.44385,2025-10-01 10:00:00
다사71005300,37.5781827585551,127.171566619625,971125,1953125,33.45673,2025-10-01 10:00:00
다사71005325,37.580436108411895,127.17155672146002,971125,1953375,33.46668,2025-10-01 10:00:00
다사71254950,37.5466435364189,127.17453516486499,971375,1949625,33.286163,2025-10-01 10:00:00
다사71255175,37.5669237685845,127.17444694760401,971375,1951875,33.307014,2025-10-01 10:00:00
다사71255200,37.56917712339229,127.174437140227,971375,1952125,33.30295,2025-10-01 10:00:00
다사71255225,37.5714304773356,127.17442733175699,971375,1952375,33.31077,2025-10-01 10:00:00
다사71255250,37.5736838304145,127.174417522195,971375,1952625,33.4408,2025-10-01 10:00:00
